assembly	biosample	coverage	organism	strain	human_related	collection_date	country	city	assembly_source	genome_size	gc_content	n_count	contig_count	longest_contig	N50	N95	busco_complete_perc	kraken2_taxid	kraken2_taxon_name	kraken2_taxid_freq	mlst	mlst_genes_detected	k_serotype	k_confidence	oc_serotype	oc_confidence	aminoglycoside	beta_lactam	colistin	fosfomycin	fusidicacid	glycopeptide	macrolide	misc	nitroimidazole	oxazolidinone	phenicol	pseudomonicacid	quinolone	rifampicin	sulphonamide	tetracycline	trimethoprim	carO	ISAba1	blaOXA51like	carbapenem	fluoroquinolone	crab	qc_pass	continent	region23	country_iso2c	serotype	collection_day	collection_year	filtered	downsampled
GCF_016654155.1	SAMN17136835	252	Acinetobacter baumannii	CriePir299	TRUE	2019	Russia	moscow	NCBI	3979050	0.389	500	90	416625	123495	14918	99.7	470	Acinetobacter baumannii	78.89	ST2	7	KL2	Very high	OCL1	Very high	aac(3)-Ia|aac(6')-Iaf|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-66|blaOXA-72														tet(B)		TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L	TRUE	TRUE	Europe	Eastern Europe	RU	ST2-KL2	2019-05-24	2019	TRUE	TRUE
GCF_016654165.1	SAMN17136834	217	Acinetobacter baumannii	CriePir298	TRUE	2019	Russia	moscow	NCBI	4261152	0.391	0	4	4068130	4068130	4068130	99.8	470	Acinetobacter baumannii	100	ST25	7	KL116	Very high	OCL6	Very high	aac(3)-IIa|aac(6')-Ian|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-64|blaPER-7					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST25-KL116	2019-02-15	2019	TRUE	TRUE
GCF_016654175.1	SAMN17136831	246	Acinetobacter baumannii	CriePir214	TRUE	2018	Russia	moscow	NCBI	3914323	0.389	400	105	230980	159462	18017	99.8	470	Acinetobacter baumannii	84.76	ST78	7	KL2	Very high	OCL1	Very high	armA	blaADC-25|blaOXA-72|blaOXA-90					mph(E)|msr(E)								sul1			TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST78-KL2	2018-12-10	2018	TRUE	TRUE
GCF_016654215.1	SAMN17136830	106	Acinetobacter baumannii	CriePir188	TRUE	2017	Russia	moscow	NCBI	3788664	0.388	20	68	372522	136923	27150	99.7	470	Acinetobacter baumannii	77.94	ST45	7	KL49	Perfect	OCL1	Very high	aph(3')-VIb	blaADC-25|blaOXA-66|blaOXA-72																TRUE	FALSE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST45-KL49	2017-10-29	2017	TRUE	TRUE
GCF_016654225.2	SAMN17136839	245	Acinetobacter baumannii	CriePir308	TRUE	2019	Russia	moscow	NCBI	4030138	0.39	0	13	1694478	1491122	354913	99.7	470	Acinetobacter baumannii	69.23	ST2	7	KL2	Very high	OCL1	Very high	aac(3)-Ia|aac(6')-Iaf|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-66|blaOXA-72														tet(B)		TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L	TRUE	TRUE	Europe	Eastern Europe	RU	ST2-KL2	2019-08-27	2019	TRUE	TRUE
GCF_016654365.1	SAMN17136828	43	Acinetobacter baumannii	CriePir158	TRUE	2017	Russia	moscow	NCBI	3792991	0.389	0	83	373301	135522	24020	99.7	470	Acinetobacter baumannii	69.88	ST45	7	KL49	Perfect	OCL1	Very high	aph(3')-VIa|aph(3')-VIb	blaADC-25|blaOXA-66|blaOXA-72																TRUE	FALSE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST45-KL49	2017-06-26	2017	TRUE	TRUE
GCF_016654375.2	SAMN17136827	173	Acinetobacter baumannii	CriePir87	TRUE	2017	Russia	moscow	NCBI	4019394	0.391	0	2	4008200	4008200	4008200	99.7	470	Acinetobacter baumannii	100	ST2	7	KL235	Perfect	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaPER-7					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST2-KL235	2017-02-12	2017	TRUE	TRUE
GCF_017584105.1	SAMN18276099	36	Acinetobacter baumannii	GIMC5510:ABT-897-17	TRUE	2017	Russia	moscow	NCBI	3801155	0.391	1800	2	3787675	3787675	3787675	99.7	470	Acinetobacter baumannii	100	ST45	7	KL77	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3')-VIb	blaADC-25|blaOXA-66|blaOXA-72|blaPER-1													sul1			TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L	TRUE	TRUE	Europe	Eastern Europe	RU	ST45-KL77	2017-11-20	2017	TRUE	TRUE
GCF_018069945.1	SAMN18712581	48	Acinetobacter baumannii	39924	TRUE	2021	Russia	rostov_on_don	NCBI	3949729	0.39	0	109	325851	169640	17852	99.7	470	Acinetobacter baumannii	67.89	ST2	7	KL235	Perfect	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaPER-7					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST2-KL235	2021-06-10	2021	TRUE	TRUE
GCF_018069965.1	SAMN18712580	43	Acinetobacter baumannii	39442	TRUE	2021	Russia	rostov_on_don	NCBI	3954557	0.391	0	128	351297	179389	14039	99.7	470	Acinetobacter baumannii	59.38	ST2	7	KL235	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaPER-7					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST2-KL235	2021-04-23	2021	TRUE	TRUE
GCF_018069985.1	SAMN18712582	50	Acinetobacter baumannii	44109	TRUE	2021	Russia	rostov_on_don	NCBI	4031097	0.391	1	139	276785	155992	15082	99.6	470	Acinetobacter baumannii	53.96	ST78	7	KL49	Very high	OCL1	Very high	aac(3)-IIa|aac(6')-Ian|armA	blaADC-25|blaCARB-16|blaCTX-M-124|blaOXA-72|blaOXA-90					mph(E)|msr(E)				catA1				sul1			TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST78-KL49	2021-05-08	2021	TRUE	TRUE
GCF_018069995.1	SAMN18712583	30	Acinetobacter baumannii	44116	TRUE	2021	Russia	rostov_on_don	NCBI	4024464	0.392	0	137	276785	155992	15082	99.5	470	Acinetobacter baumannii	64.23	ST78	7	KL49	Very high	OCL1	Very high	aac(3)-IIa|aac(6')-Ian|armA	blaADC-25|blaCARB-16|blaCTX-M-124|blaOXA-72|blaOXA-90					mph(E)|msr(E)				catA1				sul1			TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST78-KL49	2021-08-03	2021	TRUE	TRUE
GCF_021294845.1	SAMN24144319	234	Acinetobacter baumannii	CriePir333	TRUE	2020	Russia	moscow	NCBI	3955921	0.39	400	80	364628	192073	22419	99.7	470	Acinetobacter baumannii	83.75	ST2	7	KL235	Perfect	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaPER-7					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST2-KL235	2020-05-30	2020	TRUE	TRUE
GCF_021294875.1	SAMN24144320	222	Acinetobacter baumannii	CriePir345	TRUE	2020	Russia	moscow	NCBI	3955124	0.39	300	86	364628	262933	22419	99.7	470	Acinetobacter baumannii	84.88	ST2	7	KL235	Perfect	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaPER-7					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST2-KL235	2020-10-02	2020	TRUE	TRUE
GCF_021294925.1	SAMN24144317	265	Acinetobacter baumannii	CriePir331	TRUE	2020	Russia	moscow	NCBI	4033757	0.391	0	2	4022563	4022563	4022563	99.7	470	Acinetobacter baumannii	100	ST2	7	KL235	Perfect	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaPER-7					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST2-KL235	2020-12-03	2020	TRUE	TRUE
GCF_021294955.1	SAMN24144318	254	Acinetobacter baumannii	CriePir332	TRUE	2020	Russia	moscow	NCBI	4027806	0.391	0	2	4016612	4016612	4016612	99.7	470	Acinetobacter baumannii	100	ST2	7	KL235	Perfect	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST2-KL235	2020-07-01	2020	TRUE	TRUE
GCF_022690665.1	SAMN26554622	60	Acinetobacter baumannii	NNAb-1	TRUE	2020-09-28	Russia	nizhniy_novgorod	NCBI	4008848	0.389	0	145	323589	142285	13830	99.7	470	Acinetobacter baumannii	71.03	ST2	7	KL235	Perfect	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST2-KL235	2020-09-27	2020	TRUE	TRUE
GCF_025732115.1	SAMN31029726	151	Acinetobacter baumannii	GIMC5509:ABT-52Ts19	TRUE	2019	Russia	moscow	NCBI	3905337	0.39	800	2	3890584	3891384	3891384	99.3	470	Acinetobacter baumannii	100	ST2	7	KL9	Very high	OCL1	Very high	aadA5|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-66|blaOXA-72					mph(E)|msr(E)								sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Eastern Europe	RU	ST2-KL9	2019-08-24	2019	TRUE	TRUE
GCA_022931055.1	SAMN27010212	88	Acinetobacter baumannii	JAB37	TRUE	2018	Saudi Arabia	jeddah	NCBI	4119702	0.39	0	102	310667	116608	13333	99.8	470	Acinetobacter baumannii	82.35	ST2	7	KL9	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		FALSE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	SA	ST2-KL9	2018-12-02	2018	TRUE	TRUE
GCA_022932445.1	SAMN27010261	77	Acinetobacter baumannii	MAB21	TRUE	2019	Saudi Arabia	medina	NCBI	4051479	0.388	0	89	461608	133601	15672	99.8	470	Acinetobacter baumannii	78.65	ST2	7	KL152	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L	TRUE	TRUE	Asia	Western Asia	SA	ST2-KL152	2019-01-08	2019	TRUE	TRUE
GCA_022933625.1	SAMN27010203	93	Acinetobacter baumannii	HAB29	TRUE	2019	Saudi Arabia		NCBI	4473143	0.389	0	109	364215	137181	18003	99.7	470	Acinetobacter baumannii	77.06	ST2	7	KL152	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L	TRUE	TRUE	Asia	Western Asia	SA	ST2-KL152	2019-03-15	2019	TRUE	TRUE
GCA_022933865.1	SAMN27010256	73	Acinetobacter baumannii	MAB9	TRUE	2019	Saudi Arabia	medina	NCBI	4067629	0.389	0	119	222176	98307	11539	99.7	470	Acinetobacter baumannii	84.03	ST2	7	KL9	Good	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A														tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	SA	ST2-KL9	2019-06-10	2019	TRUE	TRUE
GCA_022938085.1	SAMN27010243	92	Acinetobacter baumannii	JAB208	TRUE	2019	Saudi Arabia	jeddah	NCBI	4216682	0.389	0	88	340058	114246	22825	99.7	470	Acinetobacter baumannii	78.41	ST2	7	KL152	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L	TRUE	TRUE	Asia	Western Asia	SA	ST2-KL152	2019-02-10	2019	TRUE	TRUE
GCA_022940885.1	SAMN27010222	109	Acinetobacter baumannii	JAB92	TRUE	2018	Saudi Arabia	jeddah	NCBI	4354911	0.389	0	102	280908	121903	14090	99.7	470	Acinetobacter baumannii	74.51	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul1	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	SA	ST2-KL3	2018-04-08	2018	TRUE	TRUE
GCF_025153125.1	SAMN26554025	98.75	Acinetobacter baumannii	KFMC_AB194	TRUE	2019	Saudi Arabia	riyadh	NCBI	3933138	0.389	0	134	316367	86634	9879	99.8	470	Acinetobacter baumannii	88.81	ST1579	7	KL9	Good	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66													sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	SA	ST1579-KL9	2019-04-14	2019	TRUE	TRUE
GCF_018928095.1	SAMN17917140	30	Acinetobacter baumannii	B103	TRUE	2018-02	Serbia	belgrade	NCBI	4093742	0.389	0	115	347521	204627	26878	99.8	470	Acinetobacter baumannii	52.17	ST2	7	KL3	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3'')-Ib|aph(3')-VIa|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catA1				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	RS	ST2-KL3	2018-02-23	2018	TRUE	TRUE
GCF_015265775.1	SAMN16513545	99	Acinetobacter baumannii	A9	TRUE	2018-12-13	South Africa		NCBI	4018073	0.389	0	64	405453	285850	38482	99.7	470	Acinetobacter baumannii	90.62	ST79	7	KL3	Very high	OCL10	Very high	aadA1|ant(2'')-Ia|aph(3')-Ia|aph(3')-VIa	blaADC-25|blaCARB-16|blaOXA-23|blaOXA-65													sul2		dfrA1	TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L	TRUE	TRUE	Africa	Southern Africa	ZA	ST79-KL3	2018-12-13	2018	TRUE	TRUE
GCF_022601755.1	SAMN25694890	74	Acinetobacter baumannii	SMU.6245.Ab.ND.2021	TRUE	2020-03	South Africa	pretoria	NCBI	3970749	0.388	0	97	292360	105685	13350	99.8	470	Acinetobacter baumannii	84.54	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)									tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Africa	Southern Africa	ZA	ST2-KL3	2020-03-28	2020	TRUE	TRUE
GCF_024589095.1	SAMN25087745	94	Acinetobacter baumannii	13389	TRUE	2018-04-24	South Africa		NCBI	4057440	0.389	0	64	457471	264439	34317	99.7	470	Acinetobacter baumannii	64.06	ST107	7	KL47	Very high	OCL5	High	ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-51													sul2			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Africa	Southern Africa	ZA	ST107-KL47	2018-04-24	2018	TRUE	TRUE
GCF_024589175.1	SAMN25087740	93	Acinetobacter baumannii	13229	TRUE	2018-03-24	South Africa		NCBI	3894452	0.389	0	67	268313	158586	22710	99.8	470	Acinetobacter baumannii	85.07	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Africa	Southern Africa	ZA	ST2-KL3	2018-03-24	2018	TRUE	TRUE
GCF_024589315.1	SAMN25087733	148	Acinetobacter baumannii	12891	TRUE	2017-12-31	South Africa		NCBI	4042261	0.391	0	98	293027	134020	15787	99.7	470	Acinetobacter baumannii	80.61	ST1	7	KL17	Very high	OCL1	Very high	aac(3)-Ia|aph(3'')-Ib|aph(3')-Ia|armA	blaADC-25|blaOXA-23|blaOXA-69|blaPER-7					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)	dfrA1	TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L	TRUE	TRUE	Africa	Southern Africa	ZA	ST1-KL17	2017-12-30	2017	TRUE	TRUE
GCF_024589335.1	SAMN25087732	62	Acinetobacter baumannii	12798	TRUE	2017-12-04	South Africa		NCBI	4026376	0.392	0	102	295687	134020	9709	99.7	470	Acinetobacter baumannii	81.37	ST1	7	KL17	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3'')-Ib|aph(3')-Ia|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-69|blaPER-7					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)	dfrA1	TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L	TRUE	TRUE	Africa	Southern Africa	ZA	ST1-KL17	2017-12-03	2017	TRUE	TRUE
GCF_024589495.1	SAMN25087725	101	Acinetobacter baumannii	12182	TRUE	2017-08-17	South Africa		NCBI	3989365	0.389	0	71	437647	124951	25147	99.8	470	Acinetobacter baumannii	84.51	ST2	7	KL9	Good	OCL1	Very high	aac(3)-Ia|aadA1|aph(3'')-Ib|aph(3')-VIa|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66													sul1|sul2	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Africa	Southern Africa	ZA	ST2-KL9	2017-08-17	2017	TRUE	TRUE
GCF_024589675.1	SAMN25087718	71	Acinetobacter baumannii	11914	TRUE	2017-06-18	South Africa		NCBI	4058669	0.392	0	101	293027	89487	15787	99.7	470	Acinetobacter baumannii	81.19	ST1	7	KL17	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3'')-Ib|aph(3')-Ia|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-69					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)	dfrA1	TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L	TRUE	TRUE	Africa	Southern Africa	ZA	ST1-KL17	2017-06-17	2017	TRUE	TRUE
GCF_024589755.1	SAMN25087714	62	Acinetobacter baumannii	11866	TRUE	2017-05-26	South Africa		NCBI	4058362	0.392	0	92	506349	134020	13332	99.7	470	Acinetobacter baumannii	86.96	ST1	7	KL17	Very high	OCL1	Very high	aac(3)-Ia|aph(3'')-Ib|aph(3')-Ia|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-69					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)	dfrA1	TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L	TRUE	TRUE	Africa	Southern Africa	ZA	ST1-KL17	2017-05-25	2017	TRUE	TRUE
GCF_024589815.1	SAMN25087713	104	Acinetobacter baumannii	11838	TRUE	2017-05-16	South Africa		NCBI	3992216	0.392	0	101	295687	116259	9967	99.7	470	Acinetobacter baumannii	79.21	ST1	7	KL17	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3'')-Ib|aph(3')-Ia|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-69|blaPER-7					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)	dfrA1	TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L	TRUE	TRUE	Africa	Southern Africa	ZA	ST1-KL17	2017-05-16	2017	TRUE	TRUE
GCF_025598735.1	SAMN31092641	128	Acinetobacter baumannii	AB127	TRUE	2021-01-26	South Africa	pretoria	NCBI	3969709	0.388	0	86	268427	128560	13850	99.8	470	Acinetobacter baumannii	89.53	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Africa	Southern Africa	ZA	ST2-KL3	2021-01-25	2021	TRUE	TRUE
GCF_902703115.1	SAMEA5987520	53	Acinetobacter baumannii	Aci00882	TRUE	2017	South Africa		NCBI	4058549	0.392	0	89	506711	160646	19825	99.7	470	Acinetobacter baumannii	75.28	ST1	7	KL17	Very high	OCL1	Very high	aac(3)-Ia|aph(3'')-Ib|aph(3')-Ia|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-69|blaPER-7					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)	dfrA1	TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L	TRUE	TRUE	Africa	Southern Africa	ZA	ST1-KL17	2017-07-05	2017	TRUE	TRUE
GCA_016497165.1	SAMN11996095	252	Acinetobacter baumannii	AB07	TRUE	2016-03-10	South Korea	seongnam	NCBI	4024140	0.389	0	102	230299	126064	13767	99.8	470	Acinetobacter baumannii	82.35	ST2	7	KL72	Very high	OCL1	Very high	aac(6')-Ib|aadA1|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	KR	ST2-KL72	2016-03-10	2016	TRUE	TRUE
GCA_016497205.1	SAMN11996097	239	Acinetobacter baumannii	AB12	TRUE	2016-04-13	South Korea	seongnam	NCBI	4238327	0.388	0	105	360293	132718	16997	99.6	470	Acinetobacter baumannii	80.95	ST2	7	KL72	Very high	OCL1	Very high	aac(6')-Ib|aadA1|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	KR	ST2-KL72	2016-04-12	2016	TRUE	TRUE
GCA_016497225.1	SAMN11996096	251	Acinetobacter baumannii	AB09	TRUE	2016-03-16	South Korea	seongnam	NCBI	4167187	0.388	0	76	434399	161976	24500	99.6	470	Acinetobacter baumannii	81.58	ST2	7	KL49	Very high	OCL1	Very high	aac(6')-Ib|aadA1|armA	blaADC-25|blaOXA-23|blaOXA-66					msr(E)				catB8				sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	KR	ST2-KL49	2016-03-16	2016	TRUE	TRUE
GCA_016497345.1	SAMN11996092	233	Acinetobacter baumannii	AB04	TRUE	2016-03-21	South Korea	seongnam	NCBI	4348400	0.388	0	117	364236	130588	9713	99.7	470	Acinetobacter baumannii	82.05	ST2	7	KL49	Very high	OCL1	Very high	aac(6')-Ib|aadA1|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L	TRUE	TRUE	Asia	Eastern Asia	KR	ST2-KL49	2016-03-21	2016	TRUE	TRUE
GCF_016350005.1	SAMN17073618	172	Acinetobacter baumannii	G20AB011	TRUE	2020-05-16	South Korea	hwaseong	NCBI	4073824	0.39	0	3	3991754	3991754	3991754	99.7	470	Acinetobacter baumannii	100	ST2	7	KL72	Very high	OCL1	Very high	aac(6')-Ib|aadA1|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	KR	ST2-KL72	2020-05-16	2020	TRUE	TRUE
GCF_016350065.1	SAMN17073617	152	Acinetobacter baumannii	G20AB010	TRUE	2020-05-08	South Korea	hwaseong	NCBI	4088238	0.39	0	3	3995262	3995262	3995262	99.8	470	Acinetobacter baumannii	100	ST2	7	KL72	Very high	OCL1	Very high	aac(6')-Ib|aadA1|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	KR	ST2-KL72	2020-05-08	2020	TRUE	TRUE
GCF_016350085.1	SAMN17073615	236	Acinetobacter baumannii	G20AB007	TRUE	2020-04-11	South Korea	hwaseong	NCBI	4090092	0.39	0	4	3996492	3996492	3996492	99.8	470	Acinetobacter baumannii	100	ST2	7	KL72	Very high	OCL1	Very high	aac(6')-Ib|aadA1|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	KR	ST2-KL72	2020-04-11	2020	TRUE	TRUE
