assembly	biosample	coverage	organism	strain	human_related	collection_date	country	city	assembly_source	genome_size	gc_content	n_count	contig_count	longest_contig	N50	N95	busco_complete_perc	kraken2_taxid	kraken2_taxon_name	kraken2_taxid_freq	mlst	mlst_genes_detected	k_serotype	k_confidence	oc_serotype	oc_confidence	aminoglycoside	beta_lactam	colistin	fosfomycin	fusidicacid	glycopeptide	macrolide	misc	nitroimidazole	oxazolidinone	phenicol	pseudomonicacid	quinolone	rifampicin	sulphonamide	tetracycline	trimethoprim	carO	ISAba1	blaOXA51like	carbapenem	fluoroquinolone	crab	qc_pass	continent	region23	country_iso2c	serotype	collection_day	collection_year	filtered	downsampled
GCF_014881445.1	SAMN16351153	82	Acinetobacter baumannii	ARLG_6367	TRUE	2017	USA	pittsburgh	NCBI	3900098	0.39	0	103	353608	125825	14310	99.8	470	Acinetobacter baumannii	86.41	ST2	7	KL125	Good	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	FALSE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL125	2017-08-15	2017	TRUE	TRUE
GCF_014881495.1	SAMN16351151	59	Acinetobacter baumannii	ARLG_6365	TRUE	2017	USA	pittsburgh	NCBI	3938680	0.39	0	106	338816	110925	13488	99.8	470	Acinetobacter baumannii	82.08	ST2	7	KL125	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaOXA-23|blaTEM-1A					mph(E)|msr(E)								sul2			TRUE	TRUE	FALSE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL125	2017-12-10	2017	TRUE	TRUE
GCF_014881505.1	SAMN16351152	42	Acinetobacter baumannii	ARLG_6366	TRUE	2017	USA	pittsburgh	NCBI	3894040	0.391	0	122	247042	82125	10591	99.8	470	Acinetobacter baumannii	88.52	ST2	7	KL125	Good	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	FALSE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL125	2017-12-29	2017	TRUE	TRUE
GCF_014881675.1	SAMN16351142	91	Acinetobacter baumannii	ARLG_6356	TRUE	2018	USA	cleveland	NCBI	3962039	0.389	0	97	410454	140106	26311	99.8	470	Acinetobacter baumannii	92.78	ST499	7	KL18	Good	OCL3	Very high	aac(6')-Ian|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-24|blaOXA-95									cmlB1				sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST499-KL18	2018-11-08	2018	TRUE	TRUE
GCF_014881695.1	SAMN16351141	92	Acinetobacter baumannii	ARLG_6355	TRUE	2018	USA	cleveland	NCBI	3961160	0.389	0	92	410452	198756	25275	99.8	470	Acinetobacter baumannii	90.22	ST499	7	KL18	Good	OCL3	Very high	aac(6')-Ian|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-24|blaOXA-95									cmlB1				sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST499-KL18	2018-04-03	2018	TRUE	TRUE
GCF_014881705.1	SAMN16351135	124	Acinetobacter baumannii	ARLG_6349	TRUE	2017	USA	cleveland	NCBI	3998119	0.388	0	94	515145	144635	26325	99.8	470	Acinetobacter baumannii	96.81	ST499	7	KL18	High	OCL3	High	aac(6')-Ian|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-207|blaOXA-95					mph(E)|msr(E)				cmlB1				sul2			TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST499-KL18	2017-10-26	2017	TRUE	TRUE
GCF_014881715.1	SAMN16351139	95	Acinetobacter baumannii	ARLG_6353	TRUE	2018	USA	houston	NCBI	3923001	0.389	0	103	371181	128445	23741	99.8	470	Acinetobacter baumannii	85.44	ST499	7	KL18	Very high	OCL3	Very high	ant(2'')-Ia|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-95					mph(E)|msr(E)				catB3					tet(B)	dfrA19	TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST499-KL18	2018-05-13	2018	TRUE	TRUE
GCF_014881755.1	SAMN16351140	84	Acinetobacter baumannii	ARLG_6354	TRUE	2018	USA	cleveland	NCBI	3948221	0.389	0	93	280495	145236	22888	99.7	470	Acinetobacter baumannii	92.47	ST499	7	KL18	Good	OCL3	Very high	aac(6')-Ian|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-24|blaOXA-95									cmlB1				sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST499-KL18	2018-10-15	2018	TRUE	TRUE
GCF_014881775.1	SAMN16351138	54	Acinetobacter baumannii	ARLG_6352	TRUE	2018	USA	houston	NCBI	3931267	0.389	0	98	390909	71103	16571	99.5	470	Acinetobacter baumannii	89.8	ST499	7	KL18	Good	OCL3	Good	aadA2|ant(2'')-Ia	blaADC-25|blaCARB-2|blaOXA-23|blaOXA-95					msr(E)				catB2|catB3|cmlA1				sul1		dfrA19	TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST499-KL18	2018-11-28	2018	TRUE	TRUE
GCF_014881795.1	SAMN16351137	117	Acinetobacter baumannii	ARLG_6351	TRUE	2017	USA	cleveland	NCBI	3898959	0.388	0	97	371146	121007	14041	99.7	470	Acinetobacter baumannii	91.75	ST499	7	KL18	Good	OCL3	Very high	aac(6')-Ian|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-24|blaOXA-95									cmlB1				sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST499-KL18	2017-03-28	2017	TRUE	TRUE
GCF_014881805.1	SAMN16351132	126	Acinetobacter baumannii	ARLG_6346	TRUE	2017	USA	cleveland	NCBI	3951304	0.389	0	93	387907	213538	23930	99.8	470	Acinetobacter baumannii	89.25	ST499	7	KL18	Good	OCL3	Very high	aac(6')-Ian|aadA2|ant(2'')-Ia|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-24|blaOXA-95									cmlB1				sul1|sul2	tet(B)		TRUE	FALSE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST499-KL18	2017-09-21	2017	TRUE	TRUE
GCF_014881835.1	SAMN16351136	99	Acinetobacter baumannii	ARLG_6350	TRUE	2017	USA	cleveland	NCBI	3916433	0.388	0	84	688017	213539	26311	99.8	470	Acinetobacter baumannii	95.24	ST499	7	KL18	Good	OCL3	Very high	aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-24|blaOXA-95													sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST499-KL18	2017-01-02	2017	TRUE	TRUE
GCF_014881855.1	SAMN16351122	78	Acinetobacter baumannii	ARLG_6336	TRUE	2018	USA	cleveland	NCBI	4000108	0.389	0	118	252896	93894	11071	99.7	470	Acinetobacter baumannii	87.29	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-10-05	2018	TRUE	TRUE
GCF_014881945.1	SAMN16351118	111	Acinetobacter baumannii	ARLG_6332	TRUE	2018	USA	cleveland	NCBI	3944141	0.389	0	120	290677	89214	9913	99.7	470	Acinetobacter baumannii	90	ST2	7	KL22	Good	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-06-04	2018	TRUE	TRUE
GCF_014882025.1	SAMN16351115	105	Acinetobacter baumannii	ARLG_6329	TRUE	2018	USA	cleveland	NCBI	3896816	0.388	0	125	290677	79911	12319	99.7	470	Acinetobacter baumannii	86.4	ST2	7	KL22	Very high	OCL3	Good	aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82																TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-01-08	2018	TRUE	TRUE
GCF_014882115.1	SAMN16351099	109	Acinetobacter baumannii	ARLG_6313	TRUE	2018	USA	cleveland	NCBI	4000037	0.389	0	101	262208	140197	12504	99.7	470	Acinetobacter baumannii	76.24	ST2	7	KL2	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66													sul2			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL2	2018-03-18	2018	TRUE	TRUE
GCF_014882135.1	SAMN16351096	83	Acinetobacter baumannii	ARLG_6310	TRUE	2018	USA	cleveland	NCBI	3809032	0.388	0	79	331802	112552	17460	99.7	470	Acinetobacter baumannii	84.81	ST2	7	KL152	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-82																TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL152	2018-04-09	2018	TRUE	TRUE
GCF_014882145.1	SAMN16351091	133	Acinetobacter baumannii	ARLG_6303	TRUE	2018	USA	cleveland	NCBI	3833638	0.388	0	124	290677	79911	12317	99.6	470	Acinetobacter baumannii	89.52	ST2	7	KL22	Very high	OCL3	Good	aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82																TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-02-02	2018	TRUE	TRUE
GCF_014882195.1	SAMN16351113	108	Acinetobacter baumannii	ARLG_6327	TRUE	2018	USA	cleveland	NCBI	3826922	0.389	0	119	290679	72927	13046	99.6	470	Acinetobacter baumannii	89.08	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-07-14	2018	TRUE	TRUE
GCF_014882235.1	SAMN16351111	73	Acinetobacter baumannii	ARLG_6325	TRUE	2018	USA	cleveland	NCBI	3809168	0.389	0	113	290679	77597	13046	99.5	470	Acinetobacter baumannii	86.73	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-05-29	2018	TRUE	TRUE
GCF_014882295.1	SAMN16351106	61	Acinetobacter baumannii	ARLG_6320	TRUE	2017	USA	pittsburgh	NCBI	3842608	0.389	0	133	290680	63021	9880	99.6	470	Acinetobacter baumannii	89.47	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2017-01-22	2017	TRUE	TRUE
GCF_014882325.1	SAMN16351105	49	Acinetobacter baumannii	ARLG_6319	TRUE	2017	USA	pittsburgh	NCBI	3851569	0.389	0	156	286915	60528	7554	99.7	470	Acinetobacter baumannii	91.03	ST2	7	KL22	Good	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2017-10-04	2017	TRUE	TRUE
GCF_014882365.1	SAMN16351104	70	Acinetobacter baumannii	ARLG_6318	TRUE	2017	USA	pittsburgh	NCBI	3856288	0.389	0	125	290680	72981	10796	99.7	470	Acinetobacter baumannii	88.8	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2017-08-11	2017	TRUE	TRUE
GCF_014882455.1	SAMN16351087	82	Acinetobacter baumannii	ARLG_6299	TRUE	2018	USA	pittsburgh	NCBI	3939160	0.39	0	78	289973	151751	18430	99.8	470	Acinetobacter baumannii	80.77	ST2	7	KL125	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaTEM-1A					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	FALSE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL125	2018-07-16	2018	TRUE	TRUE
GCF_014882485.1	SAMN16351126	98	Acinetobacter baumannii	ARLG_6340	TRUE	2018	USA	pittsburgh	NCBI	4008075	0.389	0	129	208844	91693	11071	99.7	470	Acinetobacter baumannii	89.15	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-08-08	2018	TRUE	TRUE
GCF_014882515.1	SAMN16351127	92	Acinetobacter baumannii	ARLG_6341	TRUE	2018	USA	cleveland	NCBI	3886862	0.388	0	140	286880	60529	9913	99.7	470	Acinetobacter baumannii	87.86	ST2	7	KL22	Very high	OCL3	Good	aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82																TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-11-29	2018	TRUE	TRUE
GCF_014882575.1	SAMN16351063	87	Acinetobacter baumannii	ARLG_6275	TRUE	2017	USA	cleveland	NCBI	3838358	0.389	0	120	290679	68021	12390	99.7	470	Acinetobacter baumannii	90.83	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2017-05-09	2017	TRUE	TRUE
GCF_014882605.1	SAMN16351065	97	Acinetobacter baumannii	ARLG_6277	TRUE	2017	USA	cleveland	NCBI	3941397	0.39	0	132	290679	91514	9880	99.7	470	Acinetobacter baumannii	90.15	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82					mph(E)|msr(E)								sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2017-12-17	2017	TRUE	TRUE
GCF_014882625.1	SAMN16351066	94	Acinetobacter baumannii	ARLG_6278	TRUE	2017	USA	cleveland	NCBI	3951307	0.39	0	134	290677	64226	12112	99.7	470	Acinetobacter baumannii	89.55	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82					mph(E)|msr(E)								sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2017-03-21	2017	TRUE	TRUE
GCF_014882655.1	SAMN16351067	117	Acinetobacter baumannii	ARLG_6279	TRUE	2017	USA	cleveland	NCBI	3837849	0.389	0	123	179498	72962	10937	99.6	470	Acinetobacter baumannii	91.87	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2017-11-14	2017	TRUE	TRUE
GCF_014882665.1	SAMN16351064	98	Acinetobacter baumannii	ARLG_6276	TRUE	2017	USA	cleveland	NCBI	3838830	0.389	0	123	214738	69612	12319	99.7	470	Acinetobacter baumannii	90.24	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2017-11-23	2017	TRUE	TRUE
GCF_014882685.1	SAMN16351086	130	Acinetobacter baumannii	ARLG_6298	TRUE	2018	USA	cleveland	NCBI	3820929	0.389	0	148	209331	61316	8316	99.6	470	Acinetobacter baumannii	87.16	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-05-23	2018	TRUE	TRUE
GCF_014882705.1	SAMN16351084	119	Acinetobacter baumannii	ARLG_6296	TRUE	2018	USA	cleveland	NCBI	3824416	0.389	0	123	290676	62508	11071	99.7	470	Acinetobacter baumannii	90.24	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-08-14	2018	TRUE	TRUE
GCF_014882735.1	SAMN16351062	91	Acinetobacter baumannii	ARLG_6274	TRUE	2017	USA	cleveland	NCBI	3951896	0.39	0	125	290680	72942	12113	99.7	470	Acinetobacter baumannii	90.4	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82					mph(E)|msr(E)								sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2017-09-03	2017	TRUE	TRUE
GCF_014882755.1	SAMN16351082	89	Acinetobacter baumannii	ARLG_6294	TRUE	2018	USA	cleveland	NCBI	3882896	0.39	0	121	214685	63929	11829	99.6	470	Acinetobacter baumannii	90.08	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-05-03	2018	TRUE	TRUE
GCF_014882765.1	SAMN16351081	100	Acinetobacter baumannii	ARLG_6293	TRUE	2018	USA	pittsburgh	NCBI	3890361	0.389	0	120	198990	77597	12525	99.6	470	Acinetobacter baumannii	87.5	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-12-06	2018	TRUE	TRUE
GCF_014882835.1	SAMN16351080	108	Acinetobacter baumannii	ARLG_6292	TRUE	2018	USA	cleveland	NCBI	3998141	0.389	0	140	208905	68551	9913	99.7	470	Acinetobacter baumannii	89.29	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82					mph(E)|msr(E)								sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-06-27	2018	TRUE	TRUE
GCF_014882925.1	SAMN16351073	93	Acinetobacter baumannii	ARLG_6285	TRUE	2018	USA	cleveland	NCBI	3942472	0.39	0	134	290679	68230	12113	99.7	470	Acinetobacter baumannii	91.04	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82					mph(E)|msr(E)								sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-07-31	2018	TRUE	TRUE
GCF_014882955.1	SAMN16351074	62	Acinetobacter baumannii	ARLG_6286	TRUE	2018	USA	houston	NCBI	4005682	0.39	0	120	252895	99090	12238	99.7	470	Acinetobacter baumannii	90	ST2	7	KL22	Very high	OCL3	Good	aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82					mph(E)								sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL22	2018-06-30	2018	TRUE	TRUE
GCF_014882995.1	SAMN16351060	118	Acinetobacter baumannii	ARLG_6272	TRUE	2017	USA	cleveland	NCBI	3936832	0.389	0	113	235992	86617	12684	99.7	470	Acinetobacter baumannii	86.73	ST2	7	KL9	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL9	2017-04-17	2017	TRUE	TRUE
GCF_014883075.1	SAMN16351088	95	Acinetobacter baumannii	ARLG_6300	TRUE	2018	USA	cleveland	NCBI	3911064	0.39	0	81	263694	139239	15138	99.8	470	Acinetobacter baumannii	82.72	ST2	7	KL125	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)		TRUE	TRUE	FALSE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL125	2018-07-02	2018	TRUE	TRUE
GCF_014883115.1	SAMN16351059	91	Acinetobacter baumannii	ARLG_6271	TRUE	2017	USA	cleveland	NCBI	3934518	0.389	0	111	235980	93153	17509	99.7	470	Acinetobacter baumannii	81.98	ST2	7	KL9	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)											TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL9	2017-03-10	2017	TRUE	TRUE
GCF_015870765.1	SAMN15735522	104	Acinetobacter baumannii	TP2	TRUE	2016	USA		NCBI	3879291	0.391	0	2	3870560	3870560	3870560	99.7	470	Acinetobacter baumannii	100	ST570	7	KL116	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3')-Ia|aph(3')-VI|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST570-KL116	2016-05-27	2016	TRUE	TRUE
GCF_015870965.1	SAMN15738014	96	Acinetobacter baumannii	TP3	TRUE	2016	USA		NCBI	3880463	0.391	0	2	3871732	3871732	3871732	99.7	470	Acinetobacter baumannii	100	ST570	7	KL116	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3')-Ia|aph(3')-VI|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST570-KL116	2016-07-29	2016	TRUE	TRUE
GCF_016506135.1	SAMN16339960	148	Acinetobacter baumannii	ACIN00254	TRUE	2019	USA	pittsburgh	NCBI	3978240	0.389	0	100	364194	130050	11724	99.8	470	Acinetobacter baumannii	88	ST2	7	KL2	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A																TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL2	2019-07-17	2019	TRUE	TRUE
GCF_016506195.1	SAMN16339958	127	Acinetobacter baumannii	ACIN00252	TRUE	2019	USA	pittsburgh	NCBI	3935840	0.39	0	75	364161	160502	20718	99.8	470	Acinetobacter baumannii	81.33	ST2	7	KL125	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23					mph(E)|msr(E)				catB8				sul1|sul2			TRUE	TRUE	FALSE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL125	2019-10-27	2019	TRUE	TRUE
GCF_016506215.1	SAMN16339957	136	Acinetobacter baumannii	ACIN00251	TRUE	2019	USA	pittsburgh	NCBI	3973092	0.389	0	93	364194	137310	11897	99.8	470	Acinetobacter baumannii	88.17	ST2	7	KL2	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A														tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL2	2019-11-12	2019	TRUE	TRUE
GCF_016506225.1	SAMN13621903	91	Acinetobacter baumannii	ACIN00249	TRUE	2018	USA	pittsburgh	NCBI	3981258	0.388	0	93	364161	139239	16255	99.8	470	Acinetobacter baumannii	80.65	ST2	7	KL125	Very high	OCL1	Good	aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23													sul2			TRUE	TRUE	FALSE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL125	2018-12-26	2018	TRUE	TRUE
GCF_016506405.1	SAMN10435538	58	Acinetobacter baumannii	ACIN00218	TRUE	2018	USA	pittsburgh	NCBI	3949601	0.39	0	65	364161	167723	22020	99.8	470	Acinetobacter baumannii	86.15	ST2	7	KL125	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23					mph(E)|msr(E)				catB8				sul1|sul2			TRUE	TRUE	FALSE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Americas	Northern America	US	ST2-KL125	2018-08-04	2018	TRUE	TRUE
